date,year,month,day,day_of_week,draw_sequence,number,digit_1,digit_2,digit_3,sum,is_double,is_triple,has_payout_data,is_bonus_draw
2008-07-05,2008,7,5,Saturday,1,831,8,3,1,12,False,False,True,False
2005-07-20,2005,7,20,Wednesday,1,144,1,4,4,9,True,False,True,False
2006-07-14,2006,7,14,Friday,1,776,7,7,6,20,True,False,True,False
2003-07-06,2003,7,6,Sunday,1,853,8,5,3,16,False,False,True,False
2004-07-21,2004,7,21,Wednesday,1,874,8,7,4,19,False,False,True,False
2002-08-21,2002,8,21,Wednesday,1,182,1,8,2,11,False,False,True,False
2007-07-16,2007,7,16,Monday,1,323,3,2,3,8,True,False,True,False
2009-07-10,2009,7,10,Friday,1,790,7,9,0,16,False,False,True,False
2008-07-04,2008,7,4,Friday,1,698,6,9,8,23,False,False,True,False
2005-07-19,2005,7,19,Tuesday,1,263,2,6,3,11,False,False,True,False
2006-07-13,2006,7,13,Thursday,1,587,5,8,7,20,False,False,True,False
2004-07-20,2004,7,20,Tuesday,1,334,3,3,4,10,True,False,True,False
2003-07-05,2003,7,5,Saturday,1,908,9,0,8,17,False,False,True,False
2002-08-20,2002,8,20,Tuesday,1,736,7,3,6,16,False,False,True,False
2007-07-15,2007,7,15,Sunday,1,015,0,1,5,6,False,False,True,False
2009-07-09,2009,7,9,Thursday,1,464,4,6,4,14,True,False,True,False
2008-07-03,2008,7,3,Thursday,1,303,3,0,3,6,True,False,True,False
2005-07-18,2005,7,18,Monday,1,811,8,1,1,10,True,False,True,False
2006-07-12,2006,7,12,Wednesday,1,742,7,4,2,13,False,False,True,False
2004-07-19,2004,7,19,Monday,1,969,9,6,9,24,True,False,True,False
2003-07-04,2003,7,4,Friday,1,711,7,1,1,9,True,False,True,False
2002-08-19,2002,8,19,Monday,1,167,1,6,7,14,False,False,True,False
2007-07-14,2007,7,14,Saturday,1,991,9,9,1,19,True,False,True,False
2009-07-08,2009,7,8,Wednesday,1,661,6,6,1,13,True,False,True,False
2005-07-17,2005,7,17,Sunday,1,453,4,5,3,12,False,False,True,False
2008-07-02,2008,7,2,Wednesday,1,500,5,0,0,5,True,False,True,False
2004-07-18,2004,7,18,Sunday,1,494,4,9,4,17,True,False,True,False
2006-07-11,2006,7,11,Tuesday,1,925,9,2,5,16,False,False,True,False
2002-08-17,2002,8,17,Saturday,1,695,6,9,5,20,False,False,True,False
2003-07-03,2003,7,3,Thursday,1,147,1,4,7,12,False,False,True,False
2007-07-13,2007,7,13,Friday,1,980,9,8,0,17,False,False,True,False
2009-07-07,2009,7,7,Tuesday,1,822,8,2,2,12,True,False,True,False
2005-07-16,2005,7,16,Saturday,1,570,5,7,0,12,False,False,True,False
2004-07-17,2004,7,17,Saturday,1,177,1,7,7,15,True,False,True,False
2008-07-01,2008,7,1,Tuesday,1,563,5,6,3,14,False,False,True,False
2006-07-10,2006,7,10,Monday,1,981,9,8,1,18,False,False,True,False
2002-08-16,2002,8,16,Friday,1,514,5,1,4,10,False,False,True,False
2003-07-02,2003,7,2,Wednesday,1,460,4,6,0,10,False,False,True,False
2007-07-12,2007,7,12,Thursday,1,089,0,8,9,17,False,False,True,False
2009-07-06,2009,7,6,Monday,1,226,2,2,6,10,True,False,True,False
2004-07-16,2004,7,16,Friday,1,015,0,1,5,6,False,False,True,False
2005-07-15,2005,7,15,Friday,1,178,1,7,8,16,False,False,True,False
2006-07-09,2006,7,9,Sunday,1,335,3,3,5,11,True,False,True,False
2008-06-30,2008,6,30,Monday,1,775,7,7,5,19,True,False,True,False
2002-08-15,2002,8,15,Thursday,1,653,6,5,3,14,False,False,True,False
2003-07-01,2003,7,1,Tuesday,1,047,0,4,7,11,False,False,True,False
2007-07-11,2007,7,11,Wednesday,1,766,7,6,6,19,True,False,True,False
2004-07-15,2004,7,15,Thursday,1,692,6,9,2,17,False,False,True,False
2009-07-05,2009,7,5,Sunday,1,512,5,1,2,8,False,False,True,False
2005-07-14,2005,7,14,Thursday,1,703,7,0,3,10,False,False,True,False
2006-07-08,2006,7,8,Saturday,1,379,3,7,9,19,False,False,True,False
2008-06-29,2008,6,29,Sunday,1,969,9,6,9,24,True,False,True,False
2002-08-14,2002,8,14,Wednesday,1,296,2,9,6,17,False,False,True,False
2003-06-30,2003,6,30,Monday,1,220,2,2,0,4,True,False,True,False
2007-07-10,2007,7,10,Tuesday,1,381,3,8,1,12,False,False,True,False
2004-07-14,2004,7,14,Wednesday,1,408,4,0,8,12,False,False,True,False
2009-07-04,2009,7,4,Saturday,1,053,0,5,3,8,False,False,True,False
2005-07-13,2005,7,13,Wednesday,1,419,4,1,9,14,False,False,True,False
2006-07-07,2006,7,7,Friday,1,968,9,6,8,23,False,False,True,False
2008-06-28,2008,6,28,Saturday,1,357,3,5,7,15,False,False,True,False
2002-08-13,2002,8,13,Tuesday,1,010,0,1,0,1,True,False,True,False
2007-07-09,2007,7,9,Monday,1,157,1,5,7,13,False,False,True,False
2003-06-29,2003,6,29,Sunday,1,827,8,2,7,17,False,False,True,False
2004-07-13,2004,7,13,Tuesday,1,571,5,7,1,13,False,False,True,False
2009-07-03,2009,7,3,Friday,1,357,3,5,7,15,False,False,True,False
2005-07-12,2005,7,12,Tuesday,1,024,0,2,4,6,False,False,True,False
2006-07-06,2006,7,6,Thursday,1,428,4,2,8,14,False,False,True,False
2008-06-27,2008,6,27,Friday,1,821,8,2,1,11,False,False,True,False
2002-08-12,2002,8,12,Monday,1,835,8,3,5,16,False,False,True,False
2007-07-08,2007,7,8,Sunday,1,616,6,1,6,13,True,False,True,False
2003-06-28,2003,6,28,Saturday,1,407,4,0,7,11,False,False,True,False
2004-07-12,2004,7,12,Monday,1,411,4,1,1,6,True,False,True,False
2005-07-11,2005,7,11,Monday,1,473,4,7,3,14,False,False,True,False
2009-07-02,2009,7,2,Thursday,1,434,4,3,4,11,True,False,True,False
2006-07-05,2006,7,5,Wednesday,1,653,6,5,3,14,False,False,True,False
2008-06-26,2008,6,26,Thursday,1,594,5,9,4,18,False,False,True,False
2002-08-10,2002,8,10,Saturday,1,578,5,7,8,20,False,False,True,False
2007-07-07,2007,7,7,Saturday,1,045,0,4,5,9,False,False,True,False
2003-06-27,2003,6,27,Friday,1,284,2,8,4,14,False,False,True,False
2004-07-11,2004,7,11,Sunday,1,208,2,0,8,10,False,False,True,False
2005-07-10,2005,7,10,Sunday,1,528,5,2,8,15,False,False,True,False
2009-07-01,2009,7,1,Wednesday,1,179,1,7,9,17,False,False,True,False
2006-07-04,2006,7,4,Tuesday,1,688,6,8,8,22,True,False,True,False
2008-06-25,2008,6,25,Wednesday,1,905,9,0,5,14,False,False,True,False
2002-08-09,2002,8,9,Friday,1,672,6,7,2,15,False,False,True,False
2007-07-06,2007,7,6,Friday,1,538,5,3,8,16,False,False,True,False
2003-06-26,2003,6,26,Thursday,1,045,0,4,5,9,False,False,True,False
2004-07-10,2004,7,10,Saturday,1,266,2,6,6,14,True,False,True,False
2005-07-09,2005,7,9,Saturday,1,528,5,2,8,15,False,False,True,False
2009-06-30,2009,6,30,Tuesday,1,651,6,5,1,12,False,False,True,False
2006-07-03,2006,7,3,Monday,1,547,5,4,7,16,False,False,True,False
2009-06-19,2009,6,19,Friday,1,023,0,2,3,5,False,False,True,False
2008-06-13,2008,6,13,Friday,1,500,5,0,0,5,True,False,True,False
2004-06-28,2004,6,28,Monday,1,765,7,6,5,18,False,False,True,False
2003-06-14,2003,6,14,Saturday,1,284,2,8,4,14,False,False,True,False
2007-06-23,2007,6,23,Saturday,1,275,2,7,5,14,False,False,True,False
2002-07-25,2002,7,25,Thursday,1,674,6,7,4,17,False,False,True,False
2005-06-27,2005,6,27,Monday,1,329,3,2,9,14,False,False,True,False
2006-06-21,2006,6,21,Wednesday,1,557,5,5,7,17,True,False,True,False
2009-06-18,2009,6,18,Thursday,1,816,8,1,6,15,False,False,True,False
2008-06-12,2008,6,12,Thursday,1,792,7,9,2,18,False,False,True,False
2004-06-27,2004,6,27,Sunday,1,584,5,8,4,17,False,False,True,False
2003-06-13,2003,6,13,Friday,1,659,6,5,9,20,False,False,True,False
2007-06-22,2007,6,22,Friday,1,601,6,0,1,7,False,False,True,False
2002-07-24,2002,7,24,Wednesday,1,055,0,5,5,10,True,False,True,False
2005-06-26,2005,6,26,Sunday,1,003,0,0,3,3,True,False,True,False
2006-06-20,2006,6,20,Tuesday,1,807,8,0,7,15,False,False,True,False
2009-06-17,2009,6,17,Wednesday,1,752,7,5,2,14,False,False,True,False
2008-06-11,2008,6,11,Wednesday,1,683,6,8,3,17,False,False,True,False
2004-06-26,2004,6,26,Saturday,1,948,9,4,8,21,False,False,True,False
2003-06-12,2003,6,12,Thursday,1,609,6,0,9,15,False,False,True,False
2007-06-21,2007,6,21,Thursday,1,804,8,0,4,12,False,False,True,False
2002-07-23,2002,7,23,Tuesday,1,850,8,5,0,13,False,False,True,False
2005-06-25,2005,6,25,Saturday,1,937,9,3,7,19,False,False,True,False
2006-06-19,2006,6,19,Monday,1,518,5,1,8,14,False,False,True,False
2009-06-16,2009,6,16,Tuesday,1,341,3,4,1,8,False,False,True,False
2008-06-10,2008,6,10,Tuesday,1,591,5,9,1,15,False,False,True,False
2004-06-25,2004,6,25,Friday,1,606,6,0,6,12,True,False,True,False
2007-06-20,2007,6,20,Wednesday,1,716,7,1,6,14,False,False,True,False
2003-06-11,2003,6,11,Wednesday,1,095,0,9,5,14,False,False,True,False
2002-07-22,2002,7,22,Monday,1,042,0,4,2,6,False,False,True,False
2005-06-24,2005,6,24,Friday,1,335,3,3,5,11,True,False,True,False
2006-06-18,2006,6,18,Sunday,1,292,2,9,2,13,True,False,True,False
2009-06-15,2009,6,15,Monday,1,666,6,6,6,18,False,True,True,False
2004-06-24,2004,6,24,Thursday,1,121,1,2,1,4,True,False,True,False
2008-06-09,2008,6,9,Monday,1,186,1,8,6,15,False,False,True,False
2007-06-19,2007,6,19,Tuesday,1,388,3,8,8,19,True,False,True,False
2003-06-10,2003,6,10,Tuesday,1,336,3,3,6,12,True,False,True,False
2002-07-20,2002,7,20,Saturday,1,147,1,4,7,12,False,False,True,False
2005-06-23,2005,6,23,Thursday,1,628,6,2,8,16,False,False,True,False
2006-06-17,2006,6,17,Saturday,1,128,1,2,8,11,False,False,True,False
2009-06-14,2009,6,14,Sunday,1,012,0,1,2,3,False,False,True,False
2004-06-23,2004,6,23,Wednesday,1,287,2,8,7,17,False,False,True,False
2008-06-08,2008,6,8,Sunday,1,158,1,5,8,14,False,False,True,False
2007-06-18,2007,6,18,Monday,1,667,6,6,7,19,True,False,True,False
2002-07-19,2002,7,19,Friday,1,154,1,5,4,10,False,False,True,False
2003-06-09,2003,6,9,Monday,1,690,6,9,0,15,False,False,True,False
2005-06-22,2005,6,22,Wednesday,1,498,4,9,8,21,False,False,True,False
2006-06-16,2006,6,16,Friday,1,192,1,9,2,12,False,False,True,False
2009-06-13,2009,6,13,Saturday,1,332,3,3,2,8,True,False,True,False
2004-06-22,2004,6,22,Tuesday,1,439,4,3,9,16,False,False,True,False
2008-06-07,2008,6,7,Saturday,1,647,6,4,7,17,False,False,True,False
2007-06-17,2007,6,17,Sunday,1,156,1,5,6,12,False,False,True,False
2002-07-18,2002,7,18,Thursday,1,149,1,4,9,14,False,False,True,False
2003-06-08,2003,6,8,Sunday,1,744,7,4,4,15,True,False,True,False
2005-06-21,2005,6,21,Tuesday,1,584,5,8,4,17,False,False,True,False
2006-06-15,2006,6,15,Thursday,1,449,4,4,9,17,True,False,True,False
2009-06-12,2009,6,12,Friday,1,762,7,6,2,15,False,False,True,False
2004-06-21,2004,6,21,Monday,1,411,4,1,1,6,True,False,True,False
2008-06-06,2008,6,6,Friday,1,611,6,1,1,8,True,False,True,False
2007-06-16,2007,6,16,Saturday,1,197,1,9,7,17,False,False,True,False
2002-07-17,2002,7,17,Wednesday,1,505,5,0,5,10,True,False,True,False
2003-06-07,2003,6,7,Saturday,1,248,2,4,8,14,False,False,True,False
2005-06-20,2005,6,20,Monday,1,078,0,7,8,15,False,False,True,False
2006-06-14,2006,6,14,Wednesday,1,792,7,9,2,18,False,False,True,False
2009-06-11,2009,6,11,Thursday,1,903,9,0,3,12,False,False,True,False
2008-06-05,2008,6,5,Thursday,1,993,9,9,3,21,True,False,True,False
2004-06-20,2004,6,20,Sunday,1,600,6,0,0,6,True,False,True,False
2007-06-15,2007,6,15,Friday,1,925,9,2,5,16,False,False,True,False
2002-07-16,2002,7,16,Tuesday,1,004,0,0,4,4,True,False,True,False
2005-06-19,2005,6,19,Sunday,1,225,2,2,5,9,True,False,True,False
2003-06-06,2003,6,6,Friday,1,331,3,3,1,7,True,False,True,False
2006-06-13,2006,6,13,Tuesday,1,799,7,9,9,25,True,False,True,False
2009-06-10,2009,6,10,Wednesday,1,265,2,6,5,13,False,False,True,False
2008-06-04,2008,6,4,Wednesday,1,618,6,1,8,15,False,False,True,False
2004-06-19,2004,6,19,Saturday,1,924,9,2,4,15,False,False,True,False
2007-06-14,2007,6,14,Thursday,1,171,1,7,1,9,True,False,True,False
2002-07-15,2002,7,15,Monday,1,113,1,1,3,5,True,False,True,False
2005-06-18,2005,6,18,Saturday,1,179,1,7,9,17,False,False,True,False
2003-06-05,2003,6,5,Thursday,1,863,8,6,3,17,False,False,True,False
2006-06-12,2006,6,12,Monday,1,732,7,3,2,12,False,False,True,False
2008-06-03,2008,6,3,Tuesday,1,184,1,8,4,13,False,False,True,False
2004-06-18,2004,6,18,Friday,1,112,1,1,2,4,True,False,True,False
2009-06-09,2009,6,9,Tuesday,1,157,1,5,7,13,False,False,True,False
2007-06-13,2007,6,13,Wednesday,1,729,7,2,9,18,False,False,True,False
2002-07-13,2002,7,13,Saturday,1,729,7,2,9,18,False,False,True,False
2005-06-17,2005,6,17,Friday,1,028,0,2,8,10,False,False,True,False
2003-06-04,2003,6,4,Wednesday,1,814,8,1,4,13,False,False,True,False
2006-06-11,2006,6,11,Sunday,1,583,5,8,3,16,False,False,True,False
2004-06-17,2004,6,17,Thursday,1,666,6,6,6,18,False,True,True,False
2008-06-02,2008,6,2,Monday,1,867,8,6,7,21,False,False,True,False
2009-06-08,2009,6,8,Monday,1,766,7,6,6,19,True,False,True,False
2007-06-12,2007,6,12,Tuesday,1,494,4,9,4,17,True,False,True,False
2002-07-12,2002,7,12,Friday,1,965,9,6,5,20,False,False,True,False
2005-06-16,2005,6,16,Thursday,1,792,7,9,2,18,False,False,True,False
2002-09-10,2002,9,10,Tuesday,1,203,2,0,3,5,False,False,True,False
2008-07-21,2008,7,21,Monday,1,518,5,1,8,14,False,False,True,False
2007-08-02,2007,8,2,Thursday,1,858,8,5,8,21,True,False,True,False
2003-07-22,2003,7,22,Tuesday,1,364,3,6,4,13,False,False,True,False
2009-07-27,2009,7,27,Monday,1,034,0,3,4,7,False,False,True,False
2005-08-05,2005,8,5,Friday,1,016,0,1,6,7,False,False,True,False
2004-08-07,2004,8,7,Saturday,1,037,0,3,7,10,False,False,True,False
2003-06-03,2003,6,3,Tuesday,1,120,1,2,0,3,False,False,True,False
2006-06-10,2006,6,10,Saturday,1,139,1,3,9,13,False,False,True,False
2004-06-16,2004,6,16,Wednesday,1,825,8,2,5,15,False,False,True,False
2008-06-01,2008,6,1,Sunday,1,636,6,3,6,15,True,False,True,False
2009-06-07,2009,6,7,Sunday,1,383,3,8,3,14,True,False,True,False
2007-06-11,2007,6,11,Monday,1,418,4,1,8,13,False,False,True,False
2002-07-11,2002,7,11,Thursday,1,251,2,5,1,8,False,False,True,False
2005-06-15,2005,6,15,Wednesday,1,935,9,3,5,17,False,False,True,False
2006-06-09,2006,6,9,Friday,1,446,4,4,6,14,True,False,True,False
2004-06-15,2004,6,15,Tuesday,1,786,7,8,6,21,False,False,True,False
2003-06-02,2003,6,2,Monday,1,955,9,5,5,19,True,False,True,False
2008-05-31,2008,5,31,Saturday,1,188,1,8,8,17,True,False,True,False
2009-06-06,2009,6,6,Saturday,1,545,5,4,5,14,True,False,True,False
2007-06-10,2007,6,10,Sunday,1,155,1,5,5,11,True,False,True,False
2002-07-10,2002,7,10,Wednesday,1,213,2,1,3,6,False,False,True,False
2005-06-14,2005,6,14,Tuesday,1,627,6,2,7,15,False,False,True,False
2004-06-14,2004,6,14,Monday,1,459,4,5,9,18,False,False,True,False
2006-06-08,2006,6,8,Thursday,1,352,3,5,2,10,False,False,True,False
2003-06-01,2003,6,1,Sunday,1,131,1,3,1,5,True,False,True,False
2008-05-30,2008,5,30,Friday,1,220,2,2,0,4,True,False,True,False
2009-06-05,2009,6,5,Friday,1,239,2,3,9,14,False,False,True,False
2007-06-09,2007,6,9,Saturday,1,377,3,7,7,17,True,False,True,False
2002-07-09,2002,7,9,Tuesday,1,766,7,6,6,19,True,False,True,False
2005-06-13,2005,6,13,Monday,1,027,0,2,7,9,False,False,True,False
2004-06-13,2004,6,13,Sunday,1,406,4,0,6,10,False,False,True,False
2006-06-07,2006,6,7,Wednesday,1,501,5,0,1,6,False,False,True,False
2008-05-29,2008,5,29,Thursday,1,028,0,2,8,10,False,False,True,False
2003-05-31,2003,5,31,Saturday,1,823,8,2,3,13,False,False,True,False
2009-06-04,2009,6,4,Thursday,1,001,0,0,1,1,True,False,True,False
2007-06-08,2007,6,8,Friday,1,332,3,3,2,8,True,False,True,False
2002-07-08,2002,7,8,Monday,1,042,0,4,2,6,False,False,True,False
2005-06-12,2005,6,12,Sunday,1,575,5,7,5,17,True,False,True,False
2004-06-12,2004,6,12,Saturday,1,438,4,3,8,15,False,False,True,False
2006-06-06,2006,6,6,Tuesday,1,966,9,6,6,21,True,False,True,False
2008-05-28,2008,5,28,Wednesday,1,854,8,5,4,17,False,False,True,False
2003-05-30,2003,5,30,Friday,1,461,4,6,1,11,False,False,True,False
2009-06-03,2009,6,3,Wednesday,1,680,6,8,0,14,False,False,True,False
2007-06-07,2007,6,7,Thursday,1,434,4,3,4,11,True,False,True,False
2002-07-06,2002,7,6,Saturday,1,579,5,7,9,21,False,False,True,False
2005-06-11,2005,6,11,Saturday,1,309,3,0,9,12,False,False,True,False
2004-06-11,2004,6,11,Friday,1,795,7,9,5,21,False,False,True,False
2006-06-05,2006,6,5,Monday,1,102,1,0,2,3,False,False,True,False
2008-05-27,2008,5,27,Tuesday,1,868,8,6,8,22,True,False,True,False
2003-05-29,2003,5,29,Thursday,1,600,6,0,0,6,True,False,True,False
2009-06-02,2009,6,2,Tuesday,1,744,7,4,4,15,True,False,True,False
2007-06-06,2007,6,6,Wednesday,1,615,6,1,5,12,False,False,True,False
2002-07-05,2002,7,5,Friday,1,962,9,6,2,17,False,False,True,False
2005-06-10,2005,6,10,Friday,1,101,1,0,1,2,True,False,True,False
2004-06-10,2004,6,10,Thursday,1,924,9,2,4,15,False,False,True,False
2006-06-04,2006,6,4,Sunday,1,573,5,7,3,15,False,False,True,False
2008-05-26,2008,5,26,Monday,1,413,4,1,3,8,False,False,True,False
2003-05-28,2003,5,28,Wednesday,1,930,9,3,0,12,False,False,True,False
2009-06-01,2009,6,1,Monday,1,348,3,4,8,15,False,False,True,False
2007-06-05,2007,6,5,Tuesday,1,643,6,4,3,13,False,False,True,False
2002-07-04,2002,7,4,Thursday,1,153,1,5,3,9,False,False,True,False
2005-06-09,2005,6,9,Thursday,1,651,6,5,1,12,False,False,True,False
2004-06-09,2004,6,9,Wednesday,1,183,1,8,3,12,False,False,True,False
2006-06-03,2006,6,3,Saturday,1,162,1,6,2,9,False,False,True,False
2008-05-25,2008,5,25,Sunday,1,764,7,6,4,17,False,False,True,False
2003-05-27,2003,5,27,Tuesday,1,474,4,7,4,15,True,False,True,False
2009-05-31,2009,5,31,Sunday,1,695,6,9,5,20,False,False,True,False
2007-06-04,2007,6,4,Monday,1,700,7,0,0,7,True,False,True,False
2002-07-03,2002,7,3,Wednesday,1,513,5,1,3,9,False,False,True,False
2005-06-08,2005,6,8,Wednesday,1,233,2,3,3,8,True,False,True,False
2004-06-08,2004,6,8,Tuesday,1,897,8,9,7,24,False,False,True,False
2006-06-02,2006,6,2,Friday,1,734,7,3,4,14,False,False,True,False
2008-05-24,2008,5,24,Saturday,1,047,0,4,7,11,False,False,True,False
2009-05-30,2009,5,30,Saturday,1,431,4,3,1,8,False,False,True,False
2007-06-03,2007,6,3,Sunday,1,472,4,7,2,13,False,False,True,False
2003-05-26,2003,5,26,Monday,1,338,3,3,8,14,True,False,True,False
2005-06-07,2005,6,7,Tuesday,1,195,1,9,5,15,False,False,True,False
2002-07-02,2002,7,2,Tuesday,1,994,9,9,4,22,True,False,True,False
2004-06-07,2004,6,7,Monday,1,805,8,0,5,13,False,False,True,False
2006-06-01,2006,6,1,Thursday,1,953,9,5,3,17,False,False,True,False
2008-05-23,2008,5,23,Friday,1,273,2,7,3,12,False,False,True,False
2009-05-29,2009,5,29,Friday,1,611,6,1,1,8,True,False,True,False
2007-06-02,2007,6,2,Saturday,1,433,4,3,3,10,True,False,True,False
2003-05-25,2003,5,25,Sunday,1,602,6,0,2,8,False,False,True,False
2005-06-06,2005,6,6,Monday,1,293,2,9,3,14,False,False,True,False
2002-07-01,2002,7,1,Monday,1,719,7,1,9,17,False,False,True,False
2004-06-06,2004,6,6,Sunday,1,565,5,6,5,16,True,False,True,False
2006-05-31,2006,5,31,Wednesday,1,580,5,8,0,13,False,False,True,False
2008-05-22,2008,5,22,Thursday,1,593,5,9,3,17,False,False,True,False
2007-06-01,2007,6,1,Friday,1,913,9,1,3,13,False,False,True,False
2009-05-28,2009,5,28,Thursday,1,623,6,2,3,11,False,False,True,False
2003-05-24,2003,5,24,Saturday,1,921,9,2,1,12,False,False,True,False
2005-06-05,2005,6,5,Sunday,1,527,5,2,7,14,False,False,True,False
2002-06-29,2002,6,29,Saturday,1,070,0,7,0,7,True,False,True,False
2004-06-05,2004,6,5,Saturday,1,411,4,1,1,6,True,False,True,False
2006-05-30,2006,5,30,Tuesday,1,576,5,7,6,18,False,False,True,False
2008-05-21,2008,5,21,Wednesday,1,423,4,2,3,9,False,False,True,False
2007-05-31,2007,5,31,Thursday,1,822,8,2,2,12,True,False,True,False
2009-05-27,2009,5,27,Wednesday,1,695,6,9,5,20,False,False,True,False
2005-06-04,2005,6,4,Saturday,1,311,3,1,1,5,True,False,True,False
2003-05-23,2003,5,23,Friday,1,697,6,9,7,22,False,False,True,False
2002-06-28,2002,6,28,Friday,1,464,4,6,4,14,True,False,True,False
2004-06-04,2004,6,4,Friday,1,558,5,5,8,18,True,False,True,False
2006-05-29,2006,5,29,Monday,1,483,4,8,3,15,False,False,True,False
2008-05-20,2008,5,20,Tuesday,1,062,0,6,2,8,False,False,True,False
2007-05-30,2007,5,30,Wednesday,1,200,2,0,0,2,True,False,True,False
2005-06-03,2005,6,3,Friday,1,851,8,5,1,14,False,False,True,False
2009-05-26,2009,5,26,Tuesday,1,508,5,0,8,13,False,False,True,False
2002-06-27,2002,6,27,Thursday,1,495,4,9,5,18,False,False,True,False
2003-05-22,2003,5,22,Thursday,1,037,0,3,7,10,False,False,True,False
2004-06-03,2004,6,3,Thursday,1,137,1,3,7,11,False,False,True,False
2006-05-28,2006,5,28,Sunday,1,520,5,2,0,7,False,False,True,False
2008-05-19,2008,5,19,Monday,1,950,9,5,0,14,False,False,True,False
2007-05-29,2007,5,29,Tuesday,1,919,9,1,9,19,True,False,True,False
2005-06-02,2005,6,2,Thursday,1,962,9,6,2,17,False,False,True,False
2009-05-25,2009,5,25,Monday,1,323,3,2,3,8,True,False,True,False
2002-06-26,2002,6,26,Wednesday,1,978,9,7,8,24,False,False,True,False
2004-06-02,2004,6,2,Wednesday,1,175,1,7,5,13,False,False,True,False
2003-05-21,2003,5,21,Wednesday,1,866,8,6,6,20,True,False,True,False
2006-05-27,2006,5,27,Saturday,1,603,6,0,3,9,False,False,True,False
2008-05-18,2008,5,18,Sunday,1,545,5,4,5,14,True,False,True,False
2007-05-28,2007,5,28,Monday,1,072,0,7,2,9,False,False,True,False
2005-06-01,2005,6,1,Wednesday,1,809,8,0,9,17,False,False,True,False
2009-05-24,2009,5,24,Sunday,1,013,0,1,3,4,False,False,True,False
2004-06-01,2004,6,1,Tuesday,1,370,3,7,0,10,False,False,True,False
2002-06-25,2002,6,25,Tuesday,1,488,4,8,8,20,True,False,True,False
